name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2614,2015,800,39000,2,3,1,0
2932,2009,71,60000,2,3,1,1
1796,2015,668,28000,2,3,1,1
544,2010,135,90000,6,3,1,1
775,2006,126,80000,6,3,1,2
2456,2010,166,35000,6,3,1,0
3228,2011,293,185000,2,3,1,1
366,2009,118,110000,6,3,1,1
335,2016,289,100000,2,3,1,0
709,2008,166,110000,6,3,1,1
2804,2010,205,100000,2,3,1,1
2805,2008,188,110000,2,3,1,1
478,2011,263,130000,2,3,1,1
1120,2003,66,68300,6,3,1,2
873,2018,709,27000,6,3,1,0
1919,2018,535,9000,6,3,0,0
2039,2019,439,19000,6,3,0,1
2981,2013,205,100000,2,3,1,0
2400,2017,344,20000,6,3,0,0
913,2014,184,35000,6,3,1,0
1360,2014,353,70000,2,3,1,1
2398,2016,572,70000,2,3,1,0
1024,2015,360,53000,2,3,1,0
2324,2013,335,105000,2,3,1,1
3320,2011,396,121941,2,2,1,0
3150,2016,281,15000,6,3,1,0
1819,2014,232,100000,2,3,1,0
2714,2013,339,152186,2,2,1,1
1266,2013,244,82246,6,2,1,0
2371,2016,422,20000,6,3,1,0
2334,2017,544,40000,2,3,1,0
3342,2011,489,89580,2,2,1,1
3352,2011,427,250000,2,3,1,1
3346,2011,427,250000,2,3,1,1
506,2019,501,2789,6,2,1,0
560,2018,516,35278,2,2,1,0
556,2018,569,2860,2,2,1,0
3352,2010,405,200000,2,3,1,0
1567,2018,360,20000,6,3,1,0
988,2008,130,60000,6,3,1,2
3272,2011,281,100000,2,3,1,1
538,2011,205,78562,2,2,1,0
1163,2011,360,96000,2,3,1,3
1850,2003,35,36088,6,3,1,0
1360,2014,335,50000,2,3,1,0
3264,2012,258,100000,2,3,1,0
2077,2018,541,40000,2,3,1,0
313,2020,360,10000,6,3,1,0
2375,2008,147,60000,2,3,1,1
1329,2019,489,10000,6,3,1,0
2014,2018,668,10000,2,3,1,0
1165,2011,301,35000,2,3,1,1
1051,2014,683,80000,2,3,1,0
1784,2019,774,28000,2,3,1,0
524,2017,470,35000,2,3,1,0
1393,2017,766,32000,2,3,1,0
2414,2003,115,40000,6,3,1,0
2745,2019,263,10000,6,3,1,0
1783,2019,790,25000,2,3,0,1
1885,2016,263,50000,6,3,1,0
2342,2012,320,129000,2,3,1,0
1769,2015,622,100000,2,3,0,1
1865,2018,254,30000,6,3,1,0
3078,2018,454,28000,6,3,1,1
1755,2013,281,70000,6,3,1,0
2976,2013,227,110000,2,3,1,0
1982,2019,335,10000,6,3,1,0
1190,2008,205,110000,2,3,1,1
2353,2007,205,100000,2,3,1,1
1234,2016,412,60000,6,3,0,0
1646,2008,205,110000,2,3,1,2
1112,2007,71,64000,6,3,1,0
1926,2017,344,10000,6,3,1,0
1917,2017,476,35000,6,3,1,0
3177,2018,427,23000,6,3,1,0
2356,2019,476,15000,2,3,1,1
1711,2018,600,20000,2,3,1,0
1546,2011,365,90000,2,3,1,0
1546,2011,357,90000,2,3,1,0
1360,2013,297,80000,2,3,1,0
1043,2016,396,50000,6,3,1,0
2921,2005,79,50000,2,3,1,1
2976,2012,118,185000,2,3,1,1
2365,2019,427,40000,6,3,1,0
2736,2017,248,30000,6,3,1,0
2995,2011,126,120000,2,3,1,0
2435,2011,188,500000,6,3,1,1
1644,2017,614,46000,2,3,1,0
3287,2011,622,120000,2,3,1,0
1661,2015,524,80000,2,3,1,0
1351,2016,427,90000,2,3,1,1
1661,2015,524,90000,2,3,1,0
1112,2006,51,80000,6,3,1,1
2357,2016,419,70000,2,3,1,0
1223,2015,263,91000,2,3,1,2
1364,2015,396,90000,2,3,1,0
2005,2014,412,110000,2,3,1,1
2735,2019,181,90000,6,3,1,0
3148,2018,281,50000,6,3,1,0
1721,2016,416,60000,2,3,1,0
1865,2013,177,35000,6,3,1,0
3501,2012,271,100000,2,3,1,0
1223,2015,263,90000,2,3,1,1
537,2011,115,120000,2,3,1,1
1858,2009,147,95000,6,3,1,1
1515,2017,572,35000,2,3,1,0
2923,2007,58,38000,6,3,1,1
760,2014,436,56000,6,3,1,1
1312,2017,443,50000,2,3,1,0
914,2014,143,70000,6,3,1,1
1873,2014,206,30000,6,3,1,0
1776,2015,640,188000,2,3,1,0
756,2014,489,60000,6,3,1,0
3105,2013,427,133000,2,3,1,0
3315,2010,489,160000,2,3,1,0
1804,2013,572,150000,2,3,1,1
1873,2020,206,30000,6,3,1,0
1865,2013,143,60000,6,3,1,1
2985,2013,205,30000,2,3,1,0
228,2014,256,80000,6,3,1,0
1865,2014,205,20000,6,3,1,0
921,2013,166,80000,6,3,1,0
1660,2016,499,73000,2,3,1,0
911,2017,224,50000,6,3,1,0
1512,2012,289,200000,2,3,1,0
2356,2018,476,46000,2,3,1,0
1708,2018,320,50000,2,3,1,0
2447,2019,657,15000,6,3,1,0
2092,2017,489,44000,2,2,1,0
2070,2010,178,120000,2,3,1,0
2381,2012,232,70000,6,3,1,1
390,2013,281,90000,6,3,1,0
1776,2017,698,42000,2,3,1,1
1025,2016,335,30000,6,3,1,1
1950,2017,579,80000,6,3,1,0
1291,2011,241,90000,6,3,1,2
209,2012,150,60000,6,3,1,0
1982,2010,135,162000,6,3,1,0
3055,2017,46,70000,6,3,1,2
2426,2015,296,20000,6,3,1,1
3070,2012,248,80000,2,3,1,1
1530,2008,281,90000,2,3,1,0
1260,2008,181,120000,6,3,0,1
271,2005,135,220000,2,3,1,0
2353,2009,182,100000,2,3,1,1
3202,2017,320,35000,6,3,1,0
3213,2004,205,120000,6,3,1,1
1523,2011,314,120000,2,3,1,3
1982,2012,158,110000,6,3,1,0
2747,2017,248,60000,6,3,1,0
1295,2017,541,27000,2,3,1,0
2324,2016,489,50000,2,3,1,0
654,2018,480,40000,6,3,1,0
1163,2013,408,88000,2,3,1,1
1657,2020,765,50000,2,3,1,0
1165,2012,331,80000,2,3,1,1
955,2019,516,60000,2,3,1,0
2348,2017,384,26000,6,3,1,1
467,2007,100,80000,6,3,1,1
914,2014,181,60000,6,3,1,1
1266,2014,263,80000,6,3,1,1
2356,2011,301,90000,2,3,1,1
1165,2012,353,80000,2,3,1,1
1003,2019,427,15000,6,3,0,0
2377,2017,483,35000,2,3,1,1
3252,2014,335,120000,2,3,1,0
1024,2016,270,63000,2,3,1,2
3414,2019,572,25000,2,3,1,0
2415,2011,197,64500,6,3,1,0
1573,2016,289,100000,2,3,1,1
1162,2017,541,40000,2,3,1,0
1290,2017,439,15000,6,3,1,1
3263,2015,360,25000,2,3,1,0
2068,2016,224,82000,6,3,1,2
2005,2012,368,87000,2,3,1,0
1885,2015,197,80000,6,3,1,1
2700,2012,263,110000,2,3,1,2
3023,2011,125,148000,2,3,1,1
1658,2018,765,40000,2,3,1,0
838,2011,150,70000,6,3,1,0
1102,2012,155,70000,5,3,1,1
1839,2008,45,40000,6,3,1,1
3006,2010,110,120000,2,3,1,0
491,2012,270,60000,2,3,1,0
3022,2011,158,90000,2,2,1,0
2356,2014,397,68000,2,2,1,0
638,2017,459,24500,2,2,1,0
1804,2012,439,77000,2,2,1,1
650,2015,360,85000,2,2,1,0
3246,2011,236,45500,6,2,1,0
2356,2014,390,67000,2,2,1,0
2356,2014,396,77000,2,2,1,0
921,2016,227,47000,6,2,1,0
3168,2017,353,57000,6,2,1,0
1296,2018,588,71500,2,2,1,0
3258,2012,329,110000,2,2,1,0
2324,2013,375,82000,2,2,1,1
2356,2013,357,70000,2,2,1,1
1920,2017,543,28000,2,2,1,0
2840,2016,489,125000,2,2,1,1
2356,2013,360,67000,2,2,1,1
705,2011,281,93500,6,2,1,2
2363,2012,402,8500,6,2,1,0
1918,2016,516,80000,2,2,1,0
469,2007,120,97000,6,3,1,0
3069,2012,528,90000,2,3,1,0
1287,2017,476,30000,6,3,1,0
1356,2015,381,50000,6,3,1,0
1885,2016,270,30000,6,3,1,0
2036,2017,396,20000,6,3,1,0
3461,2012,248,60300,2,3,1,0
3199,2015,320,35000,2,3,1,0
3103,2011,263,80000,2,3,1,0
1271,2008,150,44391,6,3,1,1
1914,2016,416,58000,2,3,1,0
1514,2015,459,40000,2,3,1,0
2003,2017,560,66000,2,3,1,1
751,2016,516,110000,2,3,1,0
203,2013,147,56315,2,3,1,0
1537,2017,531,70000,2,3,1,0
3263,2013,266,120000,2,3,1,0
272,2006,184,100000,2,3,1,0
3199,2015,281,90000,2,3,1,1
2420,2006,90,120000,5,3,1,2
2458,2007,66,160000,6,3,1,3
3216,2006,126,100000,6,3,1,3
2326,2009,184,120000,2,3,1,2
2978,2010,92,100000,2,3,1,1
2439,2007,126,70000,6,3,1,2
914,2017,248,15151,6,3,1,1
1620,2015,476,60000,2,3,1,0
1261,2011,171,100000,6,3,1,0
2414,2006,51,110000,6,3,1,3
1003,2019,437,7000,6,3,0,0
413,2013,396,70000,6,3,1,1
1043,2015,320,128000,6,3,1,0
2357,2011,274,160000,2,3,1,1
3341,2012,600,120000,2,3,1,1
2357,2014,439,15000,2,3,1,0
2324,2017,515,60000,2,3,1,0
670,2013,284,80000,6,3,1,0
2325,2016,508,80000,2,3,1,0
472,2006,150,114321,2,3,1,1
2976,2013,166,120000,2,3,1,0
1691,2012,443,120000,2,3,1,1
3263,2014,331,146000,2,3,1,0
1275,2012,281,30000,5,3,1,0
911,2017,281,20000,6,3,1,0
3387,2017,478,150000,2,3,1,0
1986,2014,266,70000,0,3,1,1
937,2013,402,90000,6,3,1,1
705,2010,248,100000,6,3,1,2
2414,2005,51,188000,6,3,1,3
1277,2008,150,100000,6,3,1,2
1285,2017,529,37333,6,3,1,0
2005,2014,360,15000,2,3,1,1
1124,2012,427,330000,6,3,1,1
2417,2017,335,60000,0,3,1,0
3252,2016,401,80000,2,3,1,1
3321,2015,623,110000,2,3,1,0
2357,2010,197,134000,2,3,1,1
1890,2011,118,72000,6,3,1,1
3322,2006,248,140000,2,3,1,1
2068,2015,248,80000,6,3,1,1
2326,2010,184,120000,2,3,1,1
3323,2015,605,90000,2,3,1,1
2713,2012,320,100000,2,3,1,1
2320,2009,158,90000,6,3,1,2
652,2013,281,140000,2,3,1,2
261,2010,56,120000,6,3,1,0
2391,2019,605,35000,2,3,0,0
1885,2014,205,50000,6,3,1,1
1148,2017,516,82000,2,3,1,0
2357,2014,319,70000,2,3,1,2
2068,2016,263,90000,6,3,1,0
2817,2014,683,79000,2,3,1,1
3346,2011,541,291000,2,3,1,1
3346,2010,541,250000,2,3,1,1
1508,2018,416,20000,2,3,1,0
1971,2017,541,53000,2,3,1,0
2639,2017,432,21500,6,3,0,0
3144,2017,360,89000,2,3,1,0
2327,2013,368,35000,6,3,1,1
2457,2013,193,43000,6,3,1,1
1099,2009,150,80000,6,3,1,1
1119,2007,118,80000,6,3,1,1
1336,2014,470,110000,2,3,1,0
913,2012,158,100000,6,3,1,0
923,2018,306,25000,6,3,1,0
415,2019,695,20000,2,3,1,0
3195,2017,422,70000,2,3,1,0
3346,2011,572,197000,2,3,1,0
2416,2006,126,100000,6,3,1,1
1851,1995,33,70000,6,3,1,0
1776,2015,629,140000,2,3,1,0
2020,2008,56,86000,6,3,1,1
1895,2009,115,50000,6,3,1,0
3150,2017,274,40300,6,3,1,0
3322,2010,412,120000,2,3,1,1
1926,2016,329,25000,6,3,1,1
2422,2010,126,155000,6,3,1,2
791,2015,443,50000,6,3,0,0
1338,2017,454,30030,6,2,1,0
1239,2017,412,29029,6,2,1,0
2070,2012,271,72072,2,2,1,0
535,2012,248,54000,2,3,1,0
1314,2012,331,82082,2,2,1,0
1803,2016,630,48000,2,3,1,1
1996,2016,541,20000,6,3,1,0
1183,2018,698,49000,2,3,0,0
307,2015,216,35000,6,3,1,2
1861,2017,216,67000,0,3,1,0
2333,2011,278,80600,2,3,1,0
920,2013,162,58609,6,3,1,1
373,2016,220,33003,6,3,1,0
2417,2016,263,43000,0,3,1,1
1349,2016,452,16500,6,3,1,0
3342,2012,489,138000,2,3,1,1
1634,2013,401,165500,2,3,1,1
2336,2011,281,120000,2,3,1,1
3083,2018,540,30000,2,3,1,0
2986,2010,126,70000,2,3,1,1
1072,2001,15,80000,6,3,1,1
2464,2003,38,170000,6,3,1,2
1750,2011,166,120000,2,3,1,2
1556,1998,173,47990,2,3,1,1
2969,2014,197,168000,2,3,1,1
623,2017,405,60000,2,3,1,1
1893,2008,122,120000,6,3,1,1
2442,2016,360,5800,6,3,1,1
1857,2010,149,68700,6,3,1,2
1221,2007,181,108000,6,3,1,2
400,2018,600,90000,6,3,1,0
3474,2011,224,60000,6,3,1,1
921,2016,271,17000,6,3,1,0
2442,2018,368,5000,6,3,1,0
2389,2017,520,60000,2,3,1,0
2313,2015,270,140000,2,3,1,1
1392,2017,768,15000,2,3,1,0
3079,2018,541,25000,6,3,1,0
262,2016,135,50000,6,3,1,1
206,2016,177,60000,2,3,1,1
3043,2012,41,40000,6,3,1,1
2327,2014,381,72000,6,3,1,0
3019,2012,118,195000,2,3,1,1
910,2012,166,70000,6,3,1,0
2629,2013,320,83000,2,3,1,0
914,2012,150,100000,6,3,1,1
2371,2015,427,25000,6,3,1,0
2360,2016,427,50000,2,3,1,0
2005,2012,427,67000,2,3,1,0
2462,2011,224,30000,6,3,1,0
2769,2013,258,85000,2,3,1,0
1734,2018,613,25000,2,3,1,0
3324,2007,320,170000,2,3,1,0
1639,2014,422,110000,2,3,1,0
2417,2017,281,60000,0,3,1,0
1165,2011,289,80000,2,3,1,1
2435,2014,248,31000,6,3,1,0
1024,2014,281,100000,2,3,1,0
1604,2016,489,130000,2,3,1,0
2423,2016,281,20000,6,3,1,0
409,2017,516,60000,2,3,1,0
2324,2013,331,102996,2,3,1,1
1360,2015,427,60000,2,3,1,0
1804,2012,454,129000,2,3,1,2
345,2015,427,67000,2,3,1,0
3273,2015,844,120000,2,3,1,0
3103,2010,320,120000,2,3,1,3
336,2015,396,96500,2,3,1,0
2416,2017,274,52412,6,2,1,0
1680,2012,381,85472,2,2,1,0
408,2013,381,87452,2,2,1,1
392,2018,541,17000,2,3,1,0
2422,2008,84,66530,6,3,1,1
1346,2013,241,40000,6,3,1,0
336,2015,339,96500,2,3,1,0
727,2010,236,79000,6,3,1,0
1721,2016,473,50000,2,3,1,0
342,2012,143,60000,2,3,1,1
3205,2018,368,35000,6,3,1,0
334,2015,360,120000,2,3,1,0
2306,2019,489,10000,6,3,0,0
1316,2017,459,15000,6,3,1,0
1861,2013,148,70000,0,3,1,1
1865,2016,248,5000,6,3,1,0
965,2019,452,10000,6,3,1,0
914,2016,254,25000,6,3,1,0
3205,2017,320,53000,6,3,1,0
1645,2014,408,110000,2,3,1,1
9,2013,248,200000,2,3,1,1
1764,2019,657,22000,6,3,1,0
2429,2003,45,70000,6,3,1,3
652,2015,401,75000,2,3,1,1
2438,2012,182,70000,6,3,1,0
3493,2014,314,64000,6,3,1,2
2036,2002,281,60000,6,3,1,0
1893,2009,162,40000,6,3,1,0
85,2010,807,110000,2,3,0,1
1692,2013,459,60000,2,3,1,0
1364,2015,467,72000,2,3,1,0
1352,2013,281,70000,2,3,1,1
204,2012,118,75000,2,3,1,0
1304,2017,489,32331,2,3,1,1
867,2016,683,70000,2,3,1,0
1300,2010,236,80000,2,3,1,1
262,2011,158,20000,6,3,1,1
2644,2012,281,110000,6,3,1,0
1011,2014,320,40000,6,3,1,1
3379,2016,853,40000,6,3,0,0
1356,2015,349,90000,6,3,1,1
2327,2014,360,50000,6,3,1,1
291,2001,23,137000,6,3,1,0
1333,2015,360,60000,6,3,1,0
2360,2017,448,30000,2,3,1,0
865,2016,622,98000,2,3,1,0
2003,2016,541,50000,2,3,1,0
2986,2009,118,120000,2,3,1,2
1006,2017,412,30000,6,3,1,0
2986,2009,95,120000,2,3,1,2
3150,2016,319,40000,6,3,1,0
1114,2006,126,100000,6,3,1,1
2946,2012,227,90000,2,3,1,1
1299,2011,274,80000,2,3,1,1
917,2012,183,120000,5,3,1,0
1707,2013,600,200000,2,3,0,0
2934,2007,51,110000,2,3,1,1
3148,2017,344,38000,6,3,1,1
3148,2017,344,35000,6,3,1,1
2435,2014,263,70000,6,3,1,0
1103,2005,79,125000,6,3,1,3
2730,2012,396,120000,2,3,1,1
2697,2012,396,110000,2,3,1,1
2966,2010,188,140000,2,3,1,0
1688,2009,459,155000,2,3,0,1
1112,2007,166,120000,6,3,1,1
2771,2017,396,80000,2,3,1,1
1546,2010,258,120000,2,3,1,1
2439,2011,220,80000,6,3,1,0
513,2015,281,110000,2,3,1,1
2981,2012,166,230000,2,3,1,0
2932,2011,95,172000,2,3,1,1
1349,2014,339,25000,6,3,1,0
395,2019,622,35000,2,3,1,0
1636,2014,427,126000,2,3,1,0
832,2018,622,30000,2,3,1,0
1261,2011,139,97000,6,3,1,2
1153,2016,600,120000,2,3,0,0
1161,2016,600,120000,2,3,1,0
1738,2014,427,80000,2,3,1,1
2333,2011,396,60000,2,3,1,1
1261,2011,135,60000,6,3,1,0
747,2015,499,60000,2,3,1,0
2379,2014,344,90000,2,3,1,0
1235,2015,301,30000,6,3,1,0
1338,2016,489,35000,6,3,1,0
2313,2016,396,35000,2,3,1,0
1776,2017,739,25000,2,3,1,0
3410,2018,459,40000,2,3,1,0
867,2017,709,25000,2,3,1,0
1043,2017,427,23456,6,2,1,0
1776,2015,713,39000,2,2,1,0
833,2017,516,15000,6,3,1,0
2324,2013,416,40000,2,3,1,0
209,2010,126,70000,6,3,1,0
2327,2014,378,40000,6,3,1,0
1685,2008,301,136500,2,3,1,3
1576,2016,339,70000,2,3,1,1
747,2015,572,90000,2,3,1,1
1845,1996,20,32000,6,3,1,1
2401,2018,401,8000,6,3,0,1
3265,2015,311,170000,2,3,1,0
1873,2014,193,25000,6,3,1,0
3134,2000,79,120000,2,3,1,3
2375,2010,274,110000,2,3,1,2
1796,2016,657,100000,2,3,1,0
572,2009,135,115000,2,3,1,1
1686,2008,293,120000,2,3,1,3
2794,2011,248,265000,2,3,1,1
2375,2008,216,90000,2,3,1,1
808,2018,605,40000,6,3,0,0
1178,2008,95,55000,6,3,1,1
1893,2007,84,90000,6,3,1,1
3488,2014,436,111000,2,3,1,0
1827,2013,360,120000,2,3,1,1
1917,2017,473,15000,6,3,1,0
1873,2016,232,30000,6,3,1,1
1885,2017,270,50000,6,3,1,0
864,2015,732,40000,2,3,1,0
2944,2008,45,50000,6,3,1,1
3150,2018,381,45000,6,3,1,1
3142,2016,320,35000,2,3,1,1
3066,2009,396,80000,2,3,1,0
1826,2012,263,120000,2,3,1,0
1803,2014,541,90000,2,3,1,1
1537,2017,470,100000,2,3,1,0
2336,2011,248,120000,2,3,1,2
879,2018,748,15000,6,3,1,0
1863,2017,234,15000,6,3,1,0
2306,2017,516,15000,6,3,0,0
525,2017,516,70000,2,3,1,0
406,2015,459,135000,2,3,1,0
2852,2012,241,80000,2,3,1,1
221,2011,344,80000,2,3,0,1
1290,2017,443,19000,6,3,1,0
885,2017,613,42000,6,3,1,0
2416,2010,150,77000,6,3,1,0
2070,2012,188,120000,2,3,1,0
3296,2019,572,10000,6,3,0,0
265,2009,41,110000,6,3,1,2
2097,2009,126,110000,6,3,1,0
3001,2007,84,90000,2,3,1,2
871,2015,622,90000,6,3,1,0
1296,2018,600,50000,2,3,1,0
205,2014,181,50000,2,3,1,0
1865,2014,205,40000,6,3,1,1
2969,2012,105,120000,2,3,1,0
3148,2017,320,40000,6,3,1,0
1851,2002,28,62000,6,3,1,0
1218,2018,657,10000,6,3,1,0
747,2014,459,160000,2,3,1,0
1285,2010,205,60000,6,3,1,0
1541,2009,254,110000,2,3,1,0
2429,2005,100,60000,6,3,1,3
1827,2014,314,78000,2,3,1,0
1086,2019,367,30000,6,3,1,0
393,2018,640,20000,2,3,1,0
2329,2017,489,21000,6,3,1,0
2355,2013,320,70000,2,3,1,0
1009,2015,320,70000,6,3,0,1
1890,2006,84,42500,6,3,1,0
1256,2012,281,25000,6,3,1,0
2891,2013,360,80000,2,3,1,1
1624,2006,281,90000,2,3,1,0
3462,2010,205,80000,2,3,1,3
1515,2013,360,146000,2,3,1,1
1841,2013,132,47200,6,3,1,2
1787,2018,765,60000,2,3,1,0
2923,2007,56,100000,6,3,1,1
269,2010,232,100000,2,3,1,1
3113,2012,206,120000,2,3,1,3
3223,2010,281,80000,6,3,1,1
2736,2016,248,34000,6,3,1,0
2716,2017,584,50000,2,3,1,0
3008,2010,327,100000,2,3,1,1
1178,2008,227,52000,6,3,1,1
2005,2013,394,110000,2,3,1,0
1333,2015,396,70000,6,3,1,0
1497,2006,143,120000,2,3,1,1
1371,2019,901,10000,2,3,0,0
393,2019,649,30000,2,3,1,0
385,2018,470,15000,6,3,1,0
769,2019,714,5000,6,3,0,0
394,2018,640,40000,2,3,1,0
1487,2019,800,16500,6,2,0,0
2005,2014,424,110000,2,3,1,0
2356,2011,320,72000,2,3,1,0
1914,2015,434,60000,2,3,1,0
3133,2002,80,120000,2,3,1,0
2605,1999,130,100000,2,3,1,2
2357,2009,173,120000,2,3,1,3
482,2015,452,80000,2,3,1,0
1224,2016,281,120000,2,3,1,1
2043,2017,384,30000,6,3,1,0
2975,2015,197,110000,2,3,1,1
3324,2008,396,219000,2,3,1,1
1865,2017,248,80000,6,3,1,0
1958,2016,541,80000,2,3,1,0
2327,2016,442,35000,6,3,1,1
2968,2013,166,167000,2,3,1,0
866,2016,683,94000,2,3,1,0
1097,2012,281,80000,6,3,1,0
1845,1998,51,100000,6,3,1,1
570,2005,100,90000,6,3,1,1
3321,2012,516,246000,2,3,1,1
1913,2019,396,10000,6,3,1,0
2987,2016,297,90000,2,3,1,0
3180,2019,459,5200,6,3,1,0
2465,2006,84,120000,6,3,1,1
2356,2013,327,90000,2,3,1,1
754,2016,541,50000,6,3,0,0
1001,2017,459,5000,6,3,1,0
1571,2018,427,10500,6,3,1,0
2700,2018,640,26000,2,3,1,0
1690,2014,487,139000,2,3,0,0
1803,2014,541,60000,2,3,1,1
2580,2006,489,40000,6,3,1,0
413,2015,572,25000,6,3,1,0
3222,2010,281,60000,6,3,1,1
413,2015,516,25000,6,3,1,0
2341,2011,271,15000,6,3,1,0
2316,2012,224,110000,2,3,1,0
1067,2001,31,70000,6,3,1,1
2336,2010,263,100000,2,3,1,1
1119,2007,100,120000,6,3,1,0
18,2010,529,55000,6,3,0,1
2097,2007,105,120000,6,3,1,2
2453,2007,126,35000,6,3,1,0
1865,2018,254,13000,6,3,1,0
2324,2015,473,50000,2,3,1,0
1266,2012,221,40000,6,3,1,0
1318,2016,459,25000,6,3,1,0
1984,2011,150,110000,6,3,1,1
3297,2019,516,5000,6,3,1,0
1839,2013,101,50000,6,3,1,1
1011,2014,281,80000,6,3,1,2
3323,2012,611,225000,2,3,1,1
2412,2008,61,100000,6,3,1,2
1262,2008,100,93331,6,3,1,1
1650,2012,297,120000,2,3,1,1
2659,2015,541,70000,2,3,1,0
1536,2015,384,100000,2,3,1,0
836,2006,100,90000,2,3,1,1
3278,2016,927,90000,2,3,0,0
1072,2002,16,184000,6,3,1,1
2311,2019,541,6500,6,3,0,0
2034,2010,281,80000,6,3,1,0
1687,2008,320,100000,2,3,1,2
3270,2015,439,120000,2,3,1,1
914,2012,150,120000,6,3,1,1
2672,1998,49,110000,6,3,1,2
2818,2006,232,150000,2,3,1,2
3003,2005,71,120000,2,3,1,3
2571,2015,895,100000,2,3,0,1
3125,2018,516,63000,2,3,1,0
2552,2016,822,40000,2,3,0,1
420,2015,507,109000,2,2,1,0
2361,2015,436,114000,2,2,1,0
2819,2017,785,33000,6,2,0,1
1021,2014,317,160000,2,2,1,2
1360,2013,339,101000,2,2,1,0
1129,2016,836,45000,2,2,0,1
2738,2018,419,31000,6,2,0,0
2736,2018,396,31000,6,2,1,0
2441,2016,349,55000,6,2,1,0
3057,2018,205,55000,6,2,0,0
1163,2014,516,117000,2,2,1,0
104,2010,683,102000,2,2,0,0
3437,2012,622,108000,2,2,0,0
2430,2015,339,75000,6,2,1,0
2520,2011,785,74000,2,2,0,0
550,2013,266,158000,2,2,1,0
3088,2019,693,10000,2,3,0,0
2910,2017,652,53000,2,3,1,0
1395,2017,832,20000,2,3,1,1
3442,2020,578,5000,6,3,1,0
2327,2014,427,30000,6,3,1,0
1893,2010,177,64000,6,3,1,0
507,2016,404,10500,6,3,1,0
1893,2011,177,50000,6,3,1,1
2855,2012,396,60000,2,3,1,0
2839,2015,516,35000,2,3,1,0
3104,2012,412,135000,2,3,1,0
1649,2011,427,70000,2,3,1,1
2393,2016,541,80000,2,3,1,0
1933,2017,317,25000,6,3,1,0
1311,2017,501,5000,6,3,1,0
1099,2008,118,80000,6,3,1,2
1700,2011,344,120000,2,3,1,1
3269,2011,224,167000,6,3,1,0
2415,2014,248,10000,6,3,1,0
250,2013,284,68000,2,3,1,0
1873,2015,150,35000,6,3,1,1
2923,2007,105,50000,6,3,1,0
2357,2006,126,80000,2,3,1,0
1112,2006,79,60898,6,3,1,0
2080,2018,579,29700,2,3,1,0
1302,2018,500,20000,6,3,0,0
1873,2018,244,20000,6,3,1,0
2004,2017,600,40000,2,3,1,0
2379,2013,327,90000,2,3,1,0
2007,2015,459,90000,6,3,1,0
1515,2015,459,80000,2,3,1,0
2416,2012,181,60000,6,3,1,2
2324,2013,427,56000,2,3,1,0
1639,2014,489,50000,2,3,1,0
1633,2014,492,50000,2,3,1,1
3121,2006,110,74000,2,3,1,0
2697,2014,320,123000,2,3,1,0
2290,2007,205,60000,6,3,1,2
1893,2009,130,54000,6,3,1,0
2992,2013,205,50000,6,3,1,0
1043,2014,320,80000,6,3,1,1
295,2019,396,10000,6,3,1,0
1084,2018,436,10000,6,3,0,0
393,2018,622,40000,2,3,1,0
1537,2017,489,120000,2,3,1,0
1515,2013,459,45000,2,3,1,0
2324,2018,572,35000,2,3,1,0
1360,2015,443,60000,2,3,1,0
517,2016,427,40000,6,3,0,0
2098,2011,158,80000,6,3,1,2
396,2017,541,37000,2,3,1,0
1906,2018,473,22000,6,3,1,0
1293,2018,571,60000,2,3,1,1
2435,2013,248,57000,6,3,1,1
1950,2017,600,27000,6,3,1,0
262,2012,110,70000,6,3,1,0
1879,2011,188,40000,6,3,1,1
1938,2015,320,60000,6,3,1,0
1734,2018,622,35000,2,3,1,0
1618,2015,572,70000,2,3,1,0
914,2015,206,43000,6,3,1,1
3020,2011,205,110000,6,3,1,1
366,2009,84,100000,6,3,1,1
2371,2016,360,64000,6,3,1,0
2718,2017,443,96000,2,3,1,0
2713,2013,320,96000,2,3,1,0
1935,2019,381,7600,6,3,1,0
1935,2019,390,7000,6,3,1,0
3006,2007,126,120000,2,3,1,1
2895,2017,459,50000,2,3,1,0
1227,2015,396,50000,2,3,1,1
3198,2015,339,80000,2,3,1,0
837,2003,89,200000,2,3,1,1
3359,2015,663,190000,2,3,1,0
2442,2015,289,34000,6,3,1,0
3473,2012,241,80000,6,3,1,1
2019,2003,51,20000,2,3,1,0
3113,2012,263,70000,2,3,1,1
1165,2014,545,29340,2,3,1,0
537,2011,177,120000,2,3,1,0
3333,2011,531,200000,2,3,1,1
1261,2007,158,70000,6,3,1,1
3350,2014,740,80800,2,3,1,1
794,2018,501,24265,6,2,1,0
2324,2014,352,81000,2,2,1,0
2766,2015,427,240000,2,3,1,0
2327,2013,327,35000,6,3,1,0
2749,2019,281,15000,6,3,1,0
203,2012,115,49000,2,3,1,2
3369,2016,762,56900,2,3,1,1
2357,2014,408,70000,2,3,1,1
2326,2010,258,180000,2,3,1,0
1857,2010,193,50000,6,3,1,0
841,2005,62,50000,6,3,1,2
2070,2013,301,88200,2,3,1,0
2374,2006,157,93000,6,3,1,1
622,2017,427,120000,2,3,1,0
499,2011,216,110000,2,3,1,1
1885,2015,248,40000,6,3,1,0
699,2010,281,120000,6,3,1,1
